anchor,positive,negative
Drum roll,Timpani,Harpsichord
Drum roll,Timpani,Drum kit
Drum roll,Timpani,Drum machine
Drum roll,Timpani,Cymbal
Drum roll,Timpani,Hi-hat
Drum roll,Timpani,Crash cymbal
Drum roll,Timpani,Cowbell
Drum roll,Timpani,Wood block
Drum roll,Timpani,Rattle (instrument)
Drum roll,Timpani,Maraca
Drum roll,Timpani,Gong
Drum roll,Timpani,Tubular bells
Drum roll,Timpani,Mallet percussion
Drum roll,Timpani,"Marimba, xylophone"
Drum roll,Timpani,Glockenspiel
Drum roll,Timpani,Vibraphone
Drum roll,Timpani,Steelpan
Drum roll,Timpani,Orchestra
Drum roll,Timpani,Brass Instrument
Drum roll,Timpani,French horn
Drum roll,Timpani,Trumpet
Drum roll,Timpani,Trombone
Drum roll,Timpani,Cornet
Drum roll,Timpani,Bugle
Drum roll,Timpani,Bowed string instrument
Drum roll,Timpani,String section
Drum roll,Timpani,"Violin, fiddle"
Drum roll,Timpani,Pizzicato
Drum roll,Timpani,Cello
Drum roll,Timpani,Double bass
Drum roll,Timpani,"Wind instrument, woodwind instrument"
Drum roll,Timpani,Flute
Drum roll,Timpani,Saxophone
Drum roll,Timpani,Alto saxophone
Drum roll,Timpani,Soprano saxophone
Drum roll,Timpani,Clarinet
Drum roll,Timpani,Oboe
Drum roll,Timpani,Bassoon
Drum roll,Timpani,Harp
Drum roll,Timpani,Choir
Drum roll,Timpani,Bell
Drum roll,Timpani,Church bell
Drum roll,Timpani,Cowbell
Drum roll,Timpani,Jingle bell
Drum roll,Timpani,Bicycle bell
Drum roll,Timpani,Tuning fork
Drum roll,Timpani,Chime
Drum roll,Timpani,Wind chime
Drum roll,Timpani,Change ringing (campanology)
Drum roll,Timpani,Harmonica
Drum roll,Timpani,Accordion
Drum roll,Timpani,Bagpipes
Drum roll,Timpani,Didgeridoo
Drum roll,Timpani,Shofar
Drum roll,Timpani,Theremin
Drum roll,Timpani,Singing bowl
Drum roll,Timpani,Musical ensemble
Drum roll,Timpani,Bass (instrument role)
Drum roll,Timpani,Scratching (performance technique)
Drum roll,Tabla,Plucked string instrument
Drum roll,Tabla,Guitar
Drum roll,Tabla,Electric guitar
Drum roll,Tabla,Bass guitar
Drum roll,Tabla,Acoustic guitar
Drum roll,Tabla,"Steel guitar, slide guitar"
Drum roll,Tabla,Tapping (guitar technique)
Drum roll,Tabla,Strum
Drum roll,Tabla,Banjo
Drum roll,Tabla,Sitar
Drum roll,Tabla,Mandolin
Drum roll,Tabla,Zither
Drum roll,Tabla,Ukulele
Drum roll,Tabla,Keyboard (musical)
Drum roll,Tabla,Piano
Drum roll,Tabla,Electric piano
Drum roll,Tabla,Clavinet
Drum roll,Tabla,Rhodes piano
Drum roll,Tabla,Organ
Drum roll,Tabla,Electric organ
Drum roll,Tabla,Hammond organ
Drum roll,Tabla,Synthesizer
Drum roll,Tabla,Sampler
Drum roll,Tabla,Mellotron
Drum roll,Tabla,Harpsichord
Drum roll,Tabla,Rattle (instrument)
Drum roll,Tabla,Maraca
Drum roll,Tabla,Gong
Drum roll,Tabla,Tubular bells
Drum roll,Tabla,Mallet percussion
Drum roll,Tabla,"Marimba, xylophone"
Drum roll,Tabla,Glockenspiel
Drum roll,Tabla,Vibraphone
Drum roll,Tabla,Steelpan
Drum roll,Tabla,Orchestra
Drum roll,Tabla,Brass Instrument
Drum roll,Tabla,French horn
Drum roll,Tabla,Trumpet
Drum roll,Tabla,Trombone
Drum roll,Tabla,Cornet
Drum roll,Tabla,Bugle
Drum roll,Tabla,Bowed string instrument
Drum roll,Tabla,String section
Drum roll,Tabla,"Violin, fiddle"
Drum roll,Tabla,Pizzicato
Drum roll,Tabla,Cello
Drum roll,Tabla,Double bass
Drum roll,Tabla,"Wind instrument, woodwind instrument"
Drum roll,Tabla,Flute
Drum roll,Tabla,Saxophone
Drum roll,Tabla,Alto saxophone
Drum roll,Tabla,Soprano saxophone
Drum roll,Tabla,Clarinet
Drum roll,Tabla,Oboe
Drum roll,Tabla,Bassoon
Drum roll,Tabla,Harp
Drum roll,Tabla,Choir
Drum roll,Tabla,Bell
Drum roll,Tabla,Church bell
Drum roll,Tabla,Cowbell
Drum roll,Tabla,Jingle bell
Drum roll,Tabla,Bicycle bell
Drum roll,Tabla,Tuning fork
Drum roll,Tabla,Chime
Drum roll,Tabla,Wind chime
Drum roll,Tabla,Change ringing (campanology)
Drum roll,Tabla,Harmonica
Drum roll,Tabla,Accordion
Drum roll,Tabla,Bagpipes
Drum roll,Tabla,Didgeridoo
Drum roll,Tabla,Shofar
Drum roll,Tabla,Theremin
Drum roll,Tabla,Singing bowl
Drum roll,Tabla,Musical ensemble
Drum roll,Tabla,Bass (instrument role)
Drum roll,Tabla,Scratching (performance technique)
Drum roll,Cymbal,Plucked string instrument
Drum roll,Cymbal,Guitar
Drum roll,Cymbal,Electric guitar
Drum roll,Cymbal,Bass guitar
Drum roll,Cymbal,Acoustic guitar
Drum roll,Cymbal,"Steel guitar, slide guitar"
Drum roll,Cymbal,Tapping (guitar technique)
Drum roll,Cymbal,Strum
Drum roll,Cymbal,Banjo
Drum roll,Cymbal,Sitar
Drum roll,Cymbal,Mandolin
Drum roll,Cymbal,Zither
Drum roll,Cymbal,Ukulele
Drum roll,Cymbal,Keyboard (musical)
Drum roll,Cymbal,Piano
Drum roll,Cymbal,Electric piano
Drum roll,Cymbal,Clavinet
Drum roll,Cymbal,Rhodes piano
Drum roll,Cymbal,Organ
Drum roll,Cymbal,Electric organ
Drum roll,Cymbal,Hammond organ
Drum roll,Cymbal,Synthesizer
Drum roll,Cymbal,Sampler
Drum roll,Cymbal,Mellotron
Drum roll,Cymbal,Harpsichord
Drum roll,Cymbal,Drum machine
Drum roll,Cymbal,Maraca
Drum roll,Cymbal,"Marimba, xylophone"
Drum roll,Cymbal,Glockenspiel
Drum roll,Cymbal,Vibraphone
Drum roll,Cymbal,Steelpan
Drum roll,Cymbal,Orchestra
Drum roll,Cymbal,Brass Instrument
Drum roll,Cymbal,French horn
Drum roll,Cymbal,Trumpet
Drum roll,Cymbal,Trombone
Drum roll,Cymbal,Cornet
Drum roll,Cymbal,Bugle
Drum roll,Cymbal,Bowed string instrument
Drum roll,Cymbal,String section
Drum roll,Cymbal,"Violin, fiddle"
Drum roll,Cymbal,Pizzicato
Drum roll,Cymbal,Cello
Drum roll,Cymbal,Double bass
Drum roll,Cymbal,"Wind instrument, woodwind instrument"
Drum roll,Cymbal,Flute
Drum roll,Cymbal,Saxophone
Drum roll,Cymbal,Alto saxophone
Drum roll,Cymbal,Soprano saxophone
Drum roll,Cymbal,Clarinet
Drum roll,Cymbal,Oboe
Drum roll,Cymbal,Bassoon
Drum roll,Cymbal,Harp
Drum roll,Cymbal,Choir
Drum roll,Cymbal,Bell
Drum roll,Cymbal,Church bell
Drum roll,Cymbal,Jingle bell
Drum roll,Cymbal,Bicycle bell
Drum roll,Cymbal,Tuning fork
Drum roll,Cymbal,Chime
Drum roll,Cymbal,Wind chime
Drum roll,Cymbal,Change ringing (campanology)
Drum roll,Cymbal,Harmonica
Drum roll,Cymbal,Accordion
Drum roll,Cymbal,Bagpipes
Drum roll,Cymbal,Didgeridoo
Drum roll,Cymbal,Shofar
Drum roll,Cymbal,Theremin
Drum roll,Cymbal,Singing bowl
Drum roll,Cymbal,Musical ensemble
Drum roll,Cymbal,Bass (instrument role)
Drum roll,Cymbal,Scratching (performance technique)
Drum roll,Hi-hat,Guitar
Drum roll,Hi-hat,Electric guitar
Drum roll,Hi-hat,Bass guitar
Drum roll,Hi-hat,Acoustic guitar
Drum roll,Hi-hat,"Steel guitar, slide guitar"
Drum roll,Hi-hat,Tapping (guitar technique)
Drum roll,Hi-hat,Strum
Drum roll,Hi-hat,Banjo
Drum roll,Hi-hat,Sitar
Drum roll,Hi-hat,Mandolin
Drum roll,Hi-hat,Zither
Drum roll,Hi-hat,Ukulele
Drum roll,Hi-hat,Piano
Drum roll,Hi-hat,Electric piano
Drum roll,Hi-hat,Clavinet
Drum roll,Hi-hat,Rhodes piano
Drum roll,Hi-hat,Organ
Drum roll,Hi-hat,Electric organ
Drum roll,Hi-hat,Hammond organ
Drum roll,Hi-hat,Synthesizer
Drum roll,Hi-hat,Sampler
Drum roll,Hi-hat,Mellotron
Drum roll,Hi-hat,Harpsichord
Drum roll,Hi-hat,French horn
Drum roll,Hi-hat,Trumpet
Drum roll,Hi-hat,Trombone
Drum roll,Hi-hat,Cornet
Drum roll,Hi-hat,Bugle
Drum roll,Hi-hat,String section
Drum roll,Hi-hat,"Violin, fiddle"
Drum roll,Hi-hat,Pizzicato
Drum roll,Hi-hat,Cello
Drum roll,Hi-hat,Double bass
Drum roll,Hi-hat,Flute
Drum roll,Hi-hat,Saxophone
Drum roll,Hi-hat,Alto saxophone
Drum roll,Hi-hat,Soprano saxophone
Drum roll,Hi-hat,Clarinet
Drum roll,Hi-hat,Oboe
Drum roll,Hi-hat,Bassoon
Drum roll,Hi-hat,Church bell
Drum roll,Hi-hat,Jingle bell
Drum roll,Hi-hat,Bicycle bell
Drum roll,Hi-hat,Tuning fork
Drum roll,Hi-hat,Chime
Drum roll,Hi-hat,Wind chime
Drum roll,Hi-hat,Change ringing (campanology)
Drum roll,Crash cymbal,Guitar
Drum roll,Crash cymbal,Electric guitar
Drum roll,Crash cymbal,Bass guitar
Drum roll,Crash cymbal,Acoustic guitar
Drum roll,Crash cymbal,"Steel guitar, slide guitar"
Drum roll,Crash cymbal,Tapping (guitar technique)
Drum roll,Crash cymbal,Strum
Drum roll,Crash cymbal,Banjo
Drum roll,Crash cymbal,Sitar
Drum roll,Crash cymbal,Mandolin
Drum roll,Crash cymbal,Zither
Drum roll,Crash cymbal,Ukulele
Drum roll,Crash cymbal,Piano
Drum roll,Crash cymbal,Electric piano
Drum roll,Crash cymbal,Clavinet
Drum roll,Crash cymbal,Rhodes piano
Drum roll,Crash cymbal,Organ
Drum roll,Crash cymbal,Electric organ
Drum roll,Crash cymbal,Hammond organ
Drum roll,Crash cymbal,Synthesizer
Drum roll,Crash cymbal,Sampler
Drum roll,Crash cymbal,Mellotron
Drum roll,Crash cymbal,Harpsichord
Drum roll,Crash cymbal,French horn
Drum roll,Crash cymbal,Trumpet
Drum roll,Crash cymbal,Trombone
Drum roll,Crash cymbal,Cornet
Drum roll,Crash cymbal,Bugle
Drum roll,Crash cymbal,String section
Drum roll,Crash cymbal,"Violin, fiddle"
Drum roll,Crash cymbal,Pizzicato
Drum roll,Crash cymbal,Cello
Drum roll,Crash cymbal,Double bass
Drum roll,Crash cymbal,Flute
Drum roll,Crash cymbal,Saxophone
Drum roll,Crash cymbal,Alto saxophone
Drum roll,Crash cymbal,Soprano saxophone
Drum roll,Crash cymbal,Clarinet
Drum roll,Crash cymbal,Oboe
Drum roll,Crash cymbal,Bassoon
Drum roll,Crash cymbal,Church bell
Drum roll,Crash cymbal,Jingle bell
Drum roll,Crash cymbal,Bicycle bell
Drum roll,Crash cymbal,Tuning fork
Drum roll,Crash cymbal,Chime
Drum roll,Crash cymbal,Wind chime
Drum roll,Crash cymbal,Change ringing (campanology)
Drum roll,Cowbell,Plucked string instrument
Drum roll,Cowbell,Guitar
Drum roll,Cowbell,Electric guitar
Drum roll,Cowbell,Bass guitar
Drum roll,Cowbell,Acoustic guitar
Drum roll,Cowbell,"Steel guitar, slide guitar"
Drum roll,Cowbell,Tapping (guitar technique)
Drum roll,Cowbell,Strum
Drum roll,Cowbell,Banjo
Drum roll,Cowbell,Sitar
Drum roll,Cowbell,Mandolin
Drum roll,Cowbell,Zither
Drum roll,Cowbell,Ukulele
Drum roll,Cowbell,Keyboard (musical)
Drum roll,Cowbell,Piano
Drum roll,Cowbell,Electric piano
Drum roll,Cowbell,Clavinet
Drum roll,Cowbell,Rhodes piano
Drum roll,Cowbell,Organ
Drum roll,Cowbell,Electric organ
Drum roll,Cowbell,Hammond organ
Drum roll,Cowbell,Synthesizer
Drum roll,Cowbell,Sampler
Drum roll,Cowbell,Mellotron
Drum roll,Cowbell,Harpsichord
Drum roll,Cowbell,Drum machine
Drum roll,Cowbell,Maraca
Drum roll,Cowbell,"Marimba, xylophone"
Drum roll,Cowbell,Glockenspiel
Drum roll,Cowbell,Vibraphone
Drum roll,Cowbell,Steelpan
Drum roll,Cowbell,Orchestra
Drum roll,Cowbell,Brass Instrument
Drum roll,Cowbell,French horn
Drum roll,Cowbell,Trumpet
Drum roll,Cowbell,Trombone
Drum roll,Cowbell,Cornet
Drum roll,Cowbell,Bugle
Drum roll,Cowbell,Bowed string instrument
Drum roll,Cowbell,String section
Drum roll,Cowbell,"Violin, fiddle"
Drum roll,Cowbell,Pizzicato
Drum roll,Cowbell,Cello
Drum roll,Cowbell,Double bass
Drum roll,Cowbell,"Wind instrument, woodwind instrument"
Drum roll,Cowbell,Flute
Drum roll,Cowbell,Saxophone
Drum roll,Cowbell,Alto saxophone
Drum roll,Cowbell,Soprano saxophone
Drum roll,Cowbell,Clarinet
Drum roll,Cowbell,Oboe
Drum roll,Cowbell,Bassoon
Drum roll,Cowbell,Harp
Drum roll,Cowbell,Choir
Drum roll,Cowbell,Bell
Drum roll,Cowbell,Church bell
Drum roll,Cowbell,Jingle bell
Drum roll,Cowbell,Bicycle bell
Drum roll,Cowbell,Tuning fork
Drum roll,Cowbell,Chime
Drum roll,Cowbell,Wind chime
Drum roll,Cowbell,Change ringing (campanology)
Drum roll,Cowbell,Harmonica
Drum roll,Cowbell,Accordion
Drum roll,Cowbell,Bagpipes
Drum roll,Cowbell,Didgeridoo
Drum roll,Cowbell,Shofar
Drum roll,Cowbell,Theremin
Drum roll,Cowbell,Singing bowl
Drum roll,Cowbell,Musical ensemble
Drum roll,Cowbell,Bass (instrument role)
Drum roll,Cowbell,Scratching (performance technique)
Drum roll,Wood block,Plucked string instrument
Drum roll,Wood block,Guitar
Drum roll,Wood block,Electric guitar
Drum roll,Wood block,Bass guitar
Drum roll,Wood block,Acoustic guitar
Drum roll,Wood block,"Steel guitar, slide guitar"
Drum roll,Wood block,Tapping (guitar technique)
Drum roll,Wood block,Strum
Drum roll,Wood block,Banjo
Drum roll,Wood block,Sitar
Drum roll,Wood block,Mandolin
Drum roll,Wood block,Zither
Drum roll,Wood block,Ukulele
Drum roll,Wood block,Keyboard (musical)
Drum roll,Wood block,Piano
Drum roll,Wood block,Electric piano
Drum roll,Wood block,Clavinet
Drum roll,Wood block,Rhodes piano
Drum roll,Wood block,Organ
Drum roll,Wood block,Electric organ
Drum roll,Wood block,Hammond organ
Drum roll,Wood block,Synthesizer
Drum roll,Wood block,Sampler
Drum roll,Wood block,Mellotron
Drum roll,Wood block,Harpsichord
Drum roll,Wood block,Maraca
Drum roll,Wood block,"Marimba, xylophone"
Drum roll,Wood block,Glockenspiel
Drum roll,Wood block,Vibraphone
Drum roll,Wood block,Steelpan
Drum roll,Wood block,Orchestra
Drum roll,Wood block,Brass Instrument
Drum roll,Wood block,French horn
Drum roll,Wood block,Trumpet
Drum roll,Wood block,Trombone
Drum roll,Wood block,Cornet
Drum roll,Wood block,Bugle
Drum roll,Wood block,Bowed string instrument
Drum roll,Wood block,String section
Drum roll,Wood block,"Violin, fiddle"
Drum roll,Wood block,Pizzicato
Drum roll,Wood block,Cello
Drum roll,Wood block,Double bass
Drum roll,Wood block,"Wind instrument, woodwind instrument"
Drum roll,Wood block,Flute
Drum roll,Wood block,Saxophone
Drum roll,Wood block,Alto saxophone
Drum roll,Wood block,Soprano saxophone
Drum roll,Wood block,Clarinet
Drum roll,Wood block,Oboe
Drum roll,Wood block,Bassoon
Drum roll,Wood block,Harp
Drum roll,Wood block,Choir
Drum roll,Wood block,Bell
Drum roll,Wood block,Church bell
Drum roll,Wood block,Jingle bell
Drum roll,Wood block,Bicycle bell
Drum roll,Wood block,Tuning fork
Drum roll,Wood block,Chime
Drum roll,Wood block,Wind chime
Drum roll,Wood block,Change ringing (campanology)
Drum roll,Wood block,Harmonica
Drum roll,Wood block,Accordion
Drum roll,Wood block,Bagpipes
Drum roll,Wood block,Didgeridoo
Drum roll,Wood block,Shofar
Drum roll,Wood block,Theremin
Drum roll,Wood block,Singing bowl
Drum roll,Wood block,Musical ensemble
Drum roll,Wood block,Bass (instrument role)
Drum roll,Wood block,Scratching (performance technique)
Drum roll,Tambourine,Plucked string instrument
Drum roll,Tambourine,Guitar
Drum roll,Tambourine,Electric guitar
Drum roll,Tambourine,Bass guitar
Drum roll,Tambourine,Acoustic guitar
Drum roll,Tambourine,"Steel guitar, slide guitar"
Drum roll,Tambourine,Tapping (guitar technique)
Drum roll,Tambourine,Strum
Drum roll,Tambourine,Banjo
Drum roll,Tambourine,Sitar
Drum roll,Tambourine,Mandolin
Drum roll,Tambourine,Zither
Drum roll,Tambourine,Ukulele
Drum roll,Tambourine,Keyboard (musical)
Drum roll,Tambourine,Piano
Drum roll,Tambourine,Electric piano
Drum roll,Tambourine,Clavinet
Drum roll,Tambourine,Rhodes piano
Drum roll,Tambourine,Organ
Drum roll,Tambourine,Electric organ
Drum roll,Tambourine,Hammond organ
Drum roll,Tambourine,Synthesizer
Drum roll,Tambourine,Sampler
Drum roll,Tambourine,Mellotron
Drum roll,Tambourine,Harpsichord
Drum roll,Tambourine,Drum machine
Drum roll,Tambourine,Hi-hat
Drum roll,Tambourine,Crash cymbal
Drum roll,Tambourine,Maraca
Drum roll,Tambourine,"Marimba, xylophone"
Drum roll,Tambourine,Glockenspiel
Drum roll,Tambourine,Vibraphone
Drum roll,Tambourine,Steelpan
Drum roll,Tambourine,Orchestra
Drum roll,Tambourine,Brass Instrument
Drum roll,Tambourine,French horn
Drum roll,Tambourine,Trumpet
Drum roll,Tambourine,Trombone
Drum roll,Tambourine,Cornet
Drum roll,Tambourine,Bugle
Drum roll,Tambourine,Bowed string instrument
Drum roll,Tambourine,String section
Drum roll,Tambourine,"Violin, fiddle"
Drum roll,Tambourine,Pizzicato
Drum roll,Tambourine,Cello
Drum roll,Tambourine,Double bass
Drum roll,Tambourine,"Wind instrument, woodwind instrument"
Drum roll,Tambourine,Flute
Drum roll,Tambourine,Saxophone
Drum roll,Tambourine,Alto saxophone
Drum roll,Tambourine,Soprano saxophone
Drum roll,Tambourine,Clarinet
Drum roll,Tambourine,Oboe
Drum roll,Tambourine,Bassoon
Drum roll,Tambourine,Harp
Drum roll,Tambourine,Choir
Drum roll,Tambourine,Bell
Drum roll,Tambourine,Church bell
Drum roll,Tambourine,Jingle bell
Drum roll,Tambourine,Bicycle bell
Drum roll,Tambourine,Tuning fork
Drum roll,Tambourine,Chime
Drum roll,Tambourine,Wind chime
Drum roll,Tambourine,Change ringing (campanology)
Drum roll,Tambourine,Harmonica
Drum roll,Tambourine,Accordion
Drum roll,Tambourine,Bagpipes
Drum roll,Tambourine,Didgeridoo
Drum roll,Tambourine,Shofar
Drum roll,Tambourine,Theremin
Drum roll,Tambourine,Singing bowl
Drum roll,Tambourine,Musical ensemble
Drum roll,Tambourine,Bass (instrument role)
Drum roll,Tambourine,Scratching (performance technique)
Drum roll,Rattle (instrument),Plucked string instrument
Drum roll,Rattle (instrument),Guitar
Drum roll,Rattle (instrument),Electric guitar
Drum roll,Rattle (instrument),Bass guitar
Drum roll,Rattle (instrument),Acoustic guitar
Drum roll,Rattle (instrument),"Steel guitar, slide guitar"
Drum roll,Rattle (instrument),Tapping (guitar technique)
Drum roll,Rattle (instrument),Strum
Drum roll,Rattle (instrument),Banjo
Drum roll,Rattle (instrument),Sitar
Drum roll,Rattle (instrument),Mandolin
Drum roll,Rattle (instrument),Zither
Drum roll,Rattle (instrument),Ukulele
Drum roll,Rattle (instrument),Keyboard (musical)
Drum roll,Rattle (instrument),Piano
Drum roll,Rattle (instrument),Electric piano
Drum roll,Rattle (instrument),Clavinet
Drum roll,Rattle (instrument),Rhodes piano
Drum roll,Rattle (instrument),Organ
Drum roll,Rattle (instrument),Electric organ
Drum roll,Rattle (instrument),Hammond organ
Drum roll,Rattle (instrument),Synthesizer
Drum roll,Rattle (instrument),Sampler
Drum roll,Rattle (instrument),Mellotron
Drum roll,Rattle (instrument),Harpsichord
Drum roll,Rattle (instrument),Maraca
Drum roll,Rattle (instrument),"Marimba, xylophone"
Drum roll,Rattle (instrument),Glockenspiel
Drum roll,Rattle (instrument),Vibraphone
Drum roll,Rattle (instrument),Steelpan
Drum roll,Rattle (instrument),Orchestra
Drum roll,Rattle (instrument),Brass Instrument
Drum roll,Rattle (instrument),French horn
Drum roll,Rattle (instrument),Trumpet
Drum roll,Rattle (instrument),Trombone
Drum roll,Rattle (instrument),Cornet
Drum roll,Rattle (instrument),Bugle
Drum roll,Rattle (instrument),Bowed string instrument
Drum roll,Rattle (instrument),String section
Drum roll,Rattle (instrument),"Violin, fiddle"
Drum roll,Rattle (instrument),Pizzicato
Drum roll,Rattle (instrument),Cello
Drum roll,Rattle (instrument),Double bass
Drum roll,Rattle (instrument),"Wind instrument, woodwind instrument"
Drum roll,Rattle (instrument),Flute
Drum roll,Rattle (instrument),Saxophone
Drum roll,Rattle (instrument),Alto saxophone
Drum roll,Rattle (instrument),Soprano saxophone
Drum roll,Rattle (instrument),Clarinet
Drum roll,Rattle (instrument),Oboe
Drum roll,Rattle (instrument),Bassoon
Drum roll,Rattle (instrument),Harp
Drum roll,Rattle (instrument),Choir
Drum roll,Rattle (instrument),Bell
Drum roll,Rattle (instrument),Church bell
Drum roll,Rattle (instrument),Jingle bell
Drum roll,Rattle (instrument),Bicycle bell
Drum roll,Rattle (instrument),Tuning fork
Drum roll,Rattle (instrument),Chime
Drum roll,Rattle (instrument),Wind chime
Drum roll,Rattle (instrument),Change ringing (campanology)
Drum roll,Rattle (instrument),Harmonica
Drum roll,Rattle (instrument),Accordion
Drum roll,Rattle (instrument),Bagpipes
Drum roll,Rattle (instrument),Didgeridoo
Drum roll,Rattle (instrument),Shofar
Drum roll,Rattle (instrument),Theremin
Drum roll,Rattle (instrument),Singing bowl
Drum roll,Rattle (instrument),Musical ensemble
Drum roll,Rattle (instrument),Bass (instrument role)
Drum roll,Rattle (instrument),Scratching (performance technique)
Drum roll,Maraca,Guitar
Drum roll,Maraca,Electric guitar
Drum roll,Maraca,Bass guitar
Drum roll,Maraca,Acoustic guitar
Drum roll,Maraca,"Steel guitar, slide guitar"
Drum roll,Maraca,Tapping (guitar technique)
Drum roll,Maraca,Strum
Drum roll,Maraca,Banjo
Drum roll,Maraca,Sitar
Drum roll,Maraca,Mandolin
Drum roll,Maraca,Zither
Drum roll,Maraca,Ukulele
Drum roll,Maraca,Piano
Drum roll,Maraca,Electric piano
Drum roll,Maraca,Clavinet
Drum roll,Maraca,Rhodes piano
Drum roll,Maraca,Organ
Drum roll,Maraca,Electric organ
Drum roll,Maraca,Hammond organ
Drum roll,Maraca,Synthesizer
Drum roll,Maraca,Sampler
Drum roll,Maraca,Mellotron
Drum roll,Maraca,Harpsichord
Drum roll,Maraca,French horn
Drum roll,Maraca,Trumpet
Drum roll,Maraca,Trombone
Drum roll,Maraca,Cornet
Drum roll,Maraca,Bugle
Drum roll,Maraca,String section
Drum roll,Maraca,"Violin, fiddle"
Drum roll,Maraca,Pizzicato
Drum roll,Maraca,Cello
Drum roll,Maraca,Double bass
Drum roll,Maraca,Flute
Drum roll,Maraca,Saxophone
Drum roll,Maraca,Alto saxophone
Drum roll,Maraca,Soprano saxophone
Drum roll,Maraca,Clarinet
Drum roll,Maraca,Oboe
Drum roll,Maraca,Bassoon
Drum roll,Maraca,Church bell
Drum roll,Maraca,Jingle bell
Drum roll,Maraca,Bicycle bell
Drum roll,Maraca,Tuning fork
Drum roll,Maraca,Chime
Drum roll,Maraca,Wind chime
Drum roll,Maraca,Change ringing (campanology)
Drum roll,Gong,Plucked string instrument
Drum roll,Gong,Guitar
Drum roll,Gong,Electric guitar
Drum roll,Gong,Bass guitar
Drum roll,Gong,Acoustic guitar
Drum roll,Gong,"Steel guitar, slide guitar"
Drum roll,Gong,Tapping (guitar technique)
Drum roll,Gong,Strum
Drum roll,Gong,Banjo
Drum roll,Gong,Sitar
Drum roll,Gong,Mandolin
Drum roll,Gong,Zither
Drum roll,Gong,Ukulele
Drum roll,Gong,Keyboard (musical)
Drum roll,Gong,Piano
Drum roll,Gong,Electric piano
Drum roll,Gong,Clavinet
Drum roll,Gong,Rhodes piano
Drum roll,Gong,Organ
Drum roll,Gong,Electric organ
Drum roll,Gong,Hammond organ
Drum roll,Gong,Sampler
Drum roll,Gong,Mellotron
Drum roll,Gong,Harpsichord
Drum roll,Gong,Drum machine
Drum roll,Gong,Maraca
Drum roll,Gong,"Marimba, xylophone"
Drum roll,Gong,Glockenspiel
Drum roll,Gong,Vibraphone
Drum roll,Gong,Steelpan
Drum roll,Gong,Orchestra
Drum roll,Gong,Brass Instrument
Drum roll,Gong,French horn
Drum roll,Gong,Trumpet
Drum roll,Gong,Trombone
Drum roll,Gong,Cornet
Drum roll,Gong,Bugle
Drum roll,Gong,Bowed string instrument
Drum roll,Gong,String section
Drum roll,Gong,"Violin, fiddle"
Drum roll,Gong,Pizzicato
Drum roll,Gong,Cello
Drum roll,Gong,Double bass
Drum roll,Gong,"Wind instrument, woodwind instrument"
Drum roll,Gong,Flute
Drum roll,Gong,Saxophone
Drum roll,Gong,Alto saxophone
Drum roll,Gong,Soprano saxophone
Drum roll,Gong,Clarinet
Drum roll,Gong,Oboe
Drum roll,Gong,Bassoon
Drum roll,Gong,Harp
Drum roll,Gong,Choir
Drum roll,Gong,Bell
Drum roll,Gong,Church bell
Drum roll,Gong,Jingle bell
Drum roll,Gong,Bicycle bell
Drum roll,Gong,Tuning fork
Drum roll,Gong,Chime
Drum roll,Gong,Wind chime
Drum roll,Gong,Change ringing (campanology)
Drum roll,Gong,Harmonica
Drum roll,Gong,Accordion
Drum roll,Gong,Bagpipes
Drum roll,Gong,Didgeridoo
Drum roll,Gong,Shofar
Drum roll,Gong,Theremin
Drum roll,Gong,Singing bowl
Drum roll,Gong,Musical ensemble
Drum roll,Gong,Bass (instrument role)
Drum roll,Gong,Scratching (performance technique)
Drum roll,Tubular bells,Plucked string instrument
Drum roll,Tubular bells,Guitar
Drum roll,Tubular bells,Electric guitar
Drum roll,Tubular bells,Bass guitar
Drum roll,Tubular bells,Acoustic guitar
Drum roll,Tubular bells,"Steel guitar, slide guitar"
Drum roll,Tubular bells,Tapping (guitar technique)
Drum roll,Tubular bells,Strum
Drum roll,Tubular bells,Banjo
Drum roll,Tubular bells,Sitar
Drum roll,Tubular bells,Mandolin
Drum roll,Tubular bells,Zither
Drum roll,Tubular bells,Ukulele
Drum roll,Tubular bells,Keyboard (musical)
Drum roll,Tubular bells,Piano
Drum roll,Tubular bells,Electric piano
Drum roll,Tubular bells,Clavinet
Drum roll,Tubular bells,Rhodes piano
Drum roll,Tubular bells,Organ
Drum roll,Tubular bells,Electric organ
Drum roll,Tubular bells,Hammond organ
Drum roll,Tubular bells,Synthesizer
Drum roll,Tubular bells,Sampler
Drum roll,Tubular bells,Mellotron
Drum roll,Tubular bells,Harpsichord
Drum roll,Tubular bells,Maraca
Drum roll,Tubular bells,"Marimba, xylophone"
Drum roll,Tubular bells,Glockenspiel
Drum roll,Tubular bells,Vibraphone
Drum roll,Tubular bells,Brass Instrument
Drum roll,Tubular bells,French horn
Drum roll,Tubular bells,Trumpet
Drum roll,Tubular bells,Trombone
Drum roll,Tubular bells,Cornet
Drum roll,Tubular bells,Bugle
Drum roll,Tubular bells,Bowed string instrument
Drum roll,Tubular bells,String section
Drum roll,Tubular bells,"Violin, fiddle"
Drum roll,Tubular bells,Pizzicato
Drum roll,Tubular bells,Cello
Drum roll,Tubular bells,Double bass
Drum roll,Tubular bells,"Wind instrument, woodwind instrument"
